basename,mags_and_gtdb,gtdb,mags_and_gtdbreps,gtdb_reps,mag_only
ERR3211838,0.620735207,0.590734752,0.580924079,0.482800037,0.275130698
ERR3211839,0.563614356,0.533938374,0.551864196,0.458050038,0.223712089
ERR3211840,0.61523425,0.584281578,0.587211238,0.489439904,0.276786299
ERR3211841,0.603284088,0.573882476,0.57757971,0.485070914,0.265275488
ERR3211842,0.642124868,0.613445623,0.596711519,0.501202599,0.289077834
ERR3211843,0.54061992,0.512859588,0.529549993,0.441419106,0.227399776
ERR3211844,0.568761515,0.537862474,0.548515133,0.456196171,0.264766691
ERR3211845,0.618207648,0.58661805,0.605371272,0.509930433,0.248506476
ERR3211846,0.529848567,0.502650583,0.520380256,0.436578293,0.241343634
ERR3211847,0.573355564,0.543705995,0.55739645,0.468100698,0.243629699
ERR3211849,0.669618416,0.643158443,0.625633998,0.523829409,0.299661561
ERR3211850,0.628591091,0.602894308,0.603845026,0.506724359,0.243548821
ERR3211851,0.661468675,0.636646856,0.623196583,0.524508099,0.268403252
ERR3211852,0.647052207,0.623067701,0.625788387,0.530942825,0.247327047
ERR3211853,0.636126705,0.611529828,0.611802811,0.518214522,0.255574986
ERR3211854,0.681826237,0.656859201,0.63920889,0.540221565,0.289515187
ERR3211855,0.562385278,0.537815175,0.552975958,0.464589103,0.206787544
ERR3211856,0.638595894,0.611107961,0.602918217,0.505058222,0.265193288
ERR3211857,0.628542418,0.603411441,0.592545291,0.49653062,0.261223788
ERR3211858,0.6258187,0.601548195,0.594085411,0.505221762,0.242366167
ERR3211859,0.680040226,0.655394452,0.637651524,0.541937849,0.293623936
ERR3211860,0.690901519,0.666944313,0.649727207,0.552080458,0.294384447
ERR3211861,0.570840087,0.543785018,0.555242562,0.464704554,0.238238146
ERR3211862,0.600541691,0.570881914,0.576077197,0.481620586,0.263097943
ERR3211863,0.57947066,0.551625441,0.560290283,0.469630956,0.241775641
ERR3211864,0.637525909,0.609733737,0.601511111,0.503568254,0.295897428
ERR3211865,0.607512258,0.58157337,0.579855186,0.491510072,0.256317553
ERR3211866,0.596290499,0.56998406,0.576991548,0.487887696,0.237895665
ERR3211868,0.561433967,0.530506261,0.546668832,0.453971089,0.249167995
ERR3211869,0.559800836,0.528629829,0.534344056,0.441406517,0.275212539
ERR3211870,0.582796532,0.552894661,0.56843504,0.47561062,0.268848996
ERR3211871,0.567393908,0.537152994,0.547999073,0.45738138,0.262402174
ERR3211872,0.533236855,0.506400261,0.522991462,0.440468166,0.234940821
ERR3211875,0.555753147,0.519908861,0.524317054,0.423691116,0.276128419
ERR3211876,0.55269152,0.520117984,0.521703431,0.424852743,0.259047159
ERR3211877,0.571039421,0.536078959,0.537751739,0.437328984,0.280640164
ERR3211878,0.540961144,0.508243644,0.521115248,0.427390235,0.241629962
ERR3211879,0.526201252,0.493612092,0.508774724,0.4157718,0.251862774
ERR3211880,0.53916707,0.506259764,0.520742061,0.42829491,0.242080705
ERR3211885,0.648394595,0.618970921,0.62171194,0.513245539,0.294739229
ERR3211886,0.599880514,0.573234705,0.58837522,0.488379188,0.249772067
ERR3211887,0.632354808,0.605825208,0.608394054,0.505236968,0.278124553
ERR3211888,0.639822571,0.614048866,0.619899196,0.515559755,0.273064619
ERR3211889,0.638560621,0.613568455,0.61675957,0.515518567,0.270456144
ERR3211890,0.664619887,0.637430449,0.635852498,0.529746957,0.300135033
ERR3211891,0.619452162,0.591847348,0.590883403,0.487317745,0.280833217
ERR3211892,0.609102789,0.581056905,0.588290767,0.486438046,0.261641845
ERR3211893,0.610682037,0.581271295,0.590293515,0.488475196,0.262635404
ERR3211894,0.602891584,0.576077462,0.583762509,0.486526402,0.253097433
ERR3211895,0.597780182,0.570908572,0.584330463,0.486089345,0.24290137
ERR3211896,0.649320152,0.622359791,0.619010126,0.514711918,0.29619521
ERR3211897,0.564133427,0.530792208,0.555746565,0.454904965,0.259444361
ERR3211898,0.585727963,0.549828846,0.5634412,0.458367484,0.284878082
ERR3211899,0.564339235,0.529391713,0.54067161,0.440783072,0.277649385
ERR3211900,0.5750005,0.543132176,0.543880668,0.448477638,0.267100592
ERR3211901,0.592894207,0.561274885,0.576645839,0.476987559,0.265137392
ERR3211902,0.569466594,0.538605748,0.547987674,0.451521547,0.260245364
ERR3211903,0.607591259,0.573463797,0.586713765,0.481375706,0.299655063
ERR3211904,0.516816171,0.48492151,0.506604872,0.415451166,0.245013648
ERR3211905,0.556383394,0.522930765,0.551286052,0.453693196,0.254337155
ERR3211906,0.587928123,0.556125363,0.558988177,0.460321439,0.290750782
ERR3211907,0.59888384,0.564308065,0.569289077,0.46772704,0.303694798
ERR3211908,0.600885714,0.566336645,0.574632158,0.472975548,0.303831092
ERR3211910,0.582950219,0.55190696,0.56303426,0.461252446,0.249456057
ERR3211911,0.574543566,0.542695829,0.547595446,0.447625151,0.268337768
ERR3211912,0.552607036,0.519611214,0.531336813,0.434869994,0.235527368
ERR3211913,0.571864444,0.542166843,0.561367788,0.463362479,0.240997417
ERR3211914,0.606254918,0.576470646,0.574268817,0.473704903,0.255653145
ERR3211915,0.620577974,0.589431165,0.580923942,0.478836849,0.294732523
ERR3211916,0.616574736,0.586480202,0.585346037,0.480579065,0.28953509
ERR3211917,0.616756002,0.587405298,0.581098992,0.479833028,0.273502496
ERR3211918,0.574042788,0.54298992,0.559780325,0.458711896,0.249610481
ERR3211919,0.604811606,0.576140132,0.580409498,0.481965655,0.26260332
ERR3211920,0.605199458,0.575108369,0.589783864,0.486104365,0.254327067
ERR3211921,0.621742049,0.591023854,0.59125205,0.487334843,0.278626654
ERR3211922,0.616174011,0.582515287,0.584598111,0.478543957,0.319396866
ERR3211923,0.575633298,0.544740691,0.557415742,0.460402014,0.277957375
ERR3211924,0.576983389,0.546957605,0.547048577,0.453325426,0.280467382
ERR3211925,0.595351224,0.563462371,0.578067817,0.478083014,0.280914874
ERR3211926,0.592795577,0.561817769,0.561305097,0.465044336,0.283418767
ERR3211927,0.581179609,0.550162005,0.564493694,0.467665637,0.285520544
ERR3211928,0.591671151,0.555345054,0.575664476,0.470884451,0.300871659
ERR3211929,0.571982013,0.536909256,0.560671962,0.460462995,0.276191503
ERR3211930,0.588942662,0.552617561,0.570957043,0.465562549,0.306236503
ERR3211931,0.579001568,0.545531659,0.552900149,0.456077496,0.298422914
ERR3211932,0.551057218,0.517938944,0.542315125,0.446901282,0.277164161
ERR3211933,0.569631846,0.534791206,0.559164137,0.458362026,0.285909074
ERR3211935,0.63605532,0.610741314,0.62015541,0.524401495,0.224185049
ERR3211936,0.631300112,0.605509907,0.604977632,0.508648058,0.252998625
ERR3211937,0.643041771,0.618780674,0.62022837,0.527911305,0.251315658
ERR3211938,0.651102497,0.627622582,0.630995708,0.539579525,0.237590733
ERR3211939,0.646837139,0.620028296,0.619076053,0.520335895,0.255512439
ERR3211940,0.603634566,0.579352582,0.594181543,0.50175344,0.211973928
ERR3211941,0.673250016,0.650979957,0.632914967,0.542373924,0.262094838
ERR3211942,0.646754632,0.622931071,0.637630422,0.544908434,0.223114215
ERR3211943,0.631918918,0.604569331,0.603274201,0.505755057,0.268050053
ERR3211944,0.637182574,0.611217573,0.613413465,0.51591595,0.249411269
ERR3211945,0.653225182,0.627614246,0.627912188,0.535394384,0.271892036
ERR3211946,0.675450112,0.650427194,0.632931758,0.541716318,0.303271397
ERR3211947,0.646501941,0.619808367,0.627429178,0.528641474,0.249170265
ERR3211948,0.632194549,0.60483299,0.601148818,0.504961706,0.27488273
ERR3211949,0.691112804,0.664990336,0.656480511,0.562116777,0.2854171
ERR3211951,0.639746247,0.612760556,0.608855959,0.511582926,0.279359418
ERR3211952,0.640298597,0.614604262,0.616614154,0.521532605,0.25391463
ERR3211953,0.663217973,0.639831216,0.636192333,0.548050682,0.268737126
ERR3211954,0.644099933,0.618987877,0.633747901,0.536314469,0.220848382
ERR3211955,0.679348605,0.654412736,0.650362697,0.555783994,0.286307434
ERR3211956,0.660242287,0.636867768,0.640386316,0.549280777,0.259532617
ERR3211958,0.661538679,0.634315817,0.617752662,0.515999491,0.318449272
ERR3211959,0.663285925,0.636947229,0.626559586,0.526496696,0.304300128
ERR3211960,0.711970512,0.686961633,0.677567409,0.574735342,0.308916324
ERR3211961,0.69161262,0.665732247,0.645776979,0.549310567,0.33131566
ERR3211962,0.708426109,0.680563217,0.660218036,0.552501246,0.345427803
ERR3211963,0.705130545,0.676494225,0.662435514,0.552570957,0.343157327
ERR3211964,0.702774998,0.675141752,0.661477704,0.558606744,0.333464743
ERR3211965,0.689257307,0.66442503,0.651545576,0.552195313,0.319967532
ERR3211967,0.614065602,0.583200696,0.572205162,0.474040048,0.313178241
ERR3211968,0.649581147,0.618872144,0.616372729,0.515066709,0.288877442
ERR3211969,0.653644798,0.623557568,0.615833176,0.519588269,0.314107646
ERR3211970,0.705173336,0.677418001,0.668035284,0.567400787,0.318336351
ERR3211971,0.649794724,0.616663279,0.614215443,0.511155857,0.302124819
ERR3211972,0.673169538,0.641900347,0.643162799,0.535419072,0.299164989
ERR3211973,0.645260584,0.614881981,0.604205656,0.507292506,0.319493315
ERR3211974,0.646333381,0.616361791,0.602421874,0.503201625,0.316940404
ERR3211977,0.633600179,0.600973292,0.596166251,0.49619062,0.312275844
ERR3211981,0.596466463,0.562208511,0.552778903,0.456134212,0.304585878
ERR3211988,0.589296585,0.555466671,0.554516213,0.45639997,0.298033297
ERR3211989,0.902150135,0.902012352,0.899180063,0.877536158,0.052971856
ERR3211990,0.895961005,0.895823252,0.885755965,0.862406188,0.066742546
ERR3211991,0.688393448,0.65883979,0.655180167,0.543697536,0.302177461
ERR3211992,0.68614319,0.656428653,0.649623244,0.540278646,0.314247285
ERR3211993,0.57358731,0.534135757,0.552787426,0.44536943,0.286112219
ERR3211994,0.553888005,0.517161715,0.522373834,0.42217425,0.297966394
ERR3211995,0.595444884,0.561654925,0.554539561,0.449824378,0.317675724
ERR3211996,0.568913949,0.533375344,0.53102576,0.429045171,0.298623546
ERR3212022,0.639383505,0.602651084,0.599876025,0.490804719,0.311008398
ERR3212023,0.642537677,0.605747707,0.598593631,0.488616865,0.33232582
ERR3212024,0.917290823,0.917283856,0.910117249,0.886121956,0.104417957
ERR3212025,0.919500128,0.919500128,0.914527478,0.888881372,0.088474414
ERR3212026,0.706784826,0.676917236,0.651895523,0.5400923,0.348529159
ERR3212027,0.71611569,0.685927464,0.666379396,0.551102626,0.35028221
ERR3212028,0.610457757,0.569466485,0.555888224,0.442510631,0.351046544
ERR3212029,0.613323598,0.574432076,0.568637315,0.453332146,0.348523384
ERR3212030,0.683326635,0.650047916,0.635833399,0.514458766,0.358905494
ERR3212031,0.651753162,0.616793181,0.608480633,0.490408534,0.341734956
ERR3212033,0.62517167,0.588292678,0.573703667,0.469842142,0.334768181
ERR3212034,0.630980066,0.592940199,0.580724599,0.47204063,0.351275969
ERR3212035,0.916546168,0.916524036,0.909617141,0.88631182,0.109492307
ERR3212036,0.911601891,0.911577178,0.904964911,0.881783666,0.114588199
ERR3212037,0.700768538,0.670594159,0.648500155,0.537177347,0.348666843
ERR3212038,0.699588086,0.668988749,0.649877981,0.536352618,0.326902594
ERR3212039,0.580154474,0.538175825,0.531611669,0.418410535,0.336088212
ERR3212040,0.593758379,0.552629342,0.541983998,0.427473982,0.358681263
ERR3212041,0.659763014,0.624913819,0.615084818,0.496259542,0.35450249
ERR3212042,0.625103711,0.588210024,0.580565902,0.464408119,0.335139766
ERR3212044,0.621777547,0.585435777,0.569475553,0.465097409,0.325672557
ERR3212045,0.631796311,0.595783213,0.568619828,0.463921534,0.351851852
ERR3212048,0.685481678,0.65645833,0.611825893,0.50694247,0.348404873
ERR3212049,0.682557741,0.652178233,0.625817741,0.517141577,0.343607087
ERR3212050,0.576098861,0.536565142,0.527273338,0.420439464,0.328330614
ERR3212051,0.586535252,0.548259478,0.525865269,0.41801619,0.335041357
ERR3212052,0.633899853,0.597929315,0.568901897,0.458265624,0.350893189
ERR3212053,0.613159564,0.575819466,0.553860509,0.443733603,0.339398083
ERR8314728,0.761269293,0.737468646,0.744666418,0.633914145,0.295071572
ERR8314729,0.73467903,0.705755387,0.733335722,0.621321331,0.304792382
ERR8314730,0.769506847,0.742970351,0.755105934,0.640303279,0.325292044
ERR8314731,0.759991119,0.733104343,0.750608613,0.640057051,0.295324332
ERR8314732,0.767060463,0.739110439,0.757884656,0.646426458,0.287188811
ERR8314733,0.737358514,0.706053776,0.740707569,0.625042893,0.301984855
ERR8314734,0.749439812,0.721830527,0.744226235,0.630584184,0.324260109
ERR8314735,0.758590412,0.731439145,0.752990433,0.637992406,0.308291653
ERR8314736,0.75856845,0.729049714,0.759043431,0.640263314,0.318050884
ERR8314737,0.732147486,0.702692917,0.740633652,0.631187074,0.290412461
ERR8314738,0.762528786,0.731468083,0.740986966,0.621795572,0.292831443
ERR8314739,0.753950693,0.727278843,0.746580598,0.633796038,0.331247055
ERR8314740,0.766341853,0.74033296,0.752029895,0.635999026,0.319790347
ERR8314741,0.742251396,0.711152766,0.727427711,0.602011076,0.325054606
ERR8314742,0.75207143,0.721086866,0.737361114,0.617542928,0.339420139
ERR8314743,0.725069422,0.68928402,0.721392642,0.601960738,0.293034376
ERR8314744,0.742360222,0.712295022,0.732201365,0.617238351,0.320562452
ERR8314745,0.79785063,0.773728241,0.769520416,0.66129706,0.338251893
ERR8314746,0.742131003,0.713206826,0.730296259,0.616958288,0.312972838
ERR8314747,0.770926007,0.745042977,0.755303715,0.643453418,0.303777486
ERR8314748,0.740570898,0.713740142,0.732702954,0.628990149,0.293077702
ERR8314749,0.715931136,0.686494976,0.712988116,0.600971276,0.291854751
ERR8314750,0.753444594,0.724903976,0.74596097,0.629015705,0.298684517
ERR8314751,0.790801689,0.765443179,0.771159643,0.658383803,0.318644053
ERR8314752,0.754773695,0.72808778,0.74214688,0.628883348,0.306394897
ERR8314753,0.766347521,0.740997689,0.748516128,0.638824225,0.31062278
ERR8314754,0.771804542,0.74448661,0.758288408,0.643728389,0.293779784
ERR8314755,0.754694751,0.727938571,0.740093885,0.626132696,0.295883243
ERR8314756,0.741302729,0.716082942,0.724470892,0.615661097,0.284687132
ERR8314757,0.746993826,0.723580947,0.729674571,0.62563326,0.286869814
ERR8314758,0.757141454,0.730416953,0.738677691,0.628985238,0.298363944
ERR8314759,0.714592797,0.68391398,0.713648552,0.606833378,0.277504223
ERR8314760,0.771867807,0.747723905,0.75288428,0.639239534,0.306563948
ERR8314761,0.776696267,0.750428443,0.759705665,0.643618967,0.314610388
ERR8314762,0.743373356,0.716981209,0.73109,0.621205098,0.283376743
ERR8314763,0.716065268,0.686693412,0.715041514,0.606739679,0.274739034
ERR8314764,0.736986107,0.707600155,0.730782716,0.614005477,0.292900454
ERR8314765,0.735992003,0.704231617,0.73205064,0.613004213,0.293746756
ERR8314766,0.715793002,0.685767269,0.715804894,0.603219777,0.28703179
ERR8314767,0.718533603,0.685961481,0.721107722,0.606208037,0.286922051
ERR8314768,0.753370107,0.727152124,0.755829502,0.643896318,0.299690036
ERR8314769,0.752012464,0.726939334,0.750030315,0.63822448,0.30197533
ERR8314770,0.730845011,0.705335964,0.721332638,0.615001995,0.290924593
ERR8314771,0.746922214,0.719238507,0.753256944,0.639200872,0.313460861
ERR8314772,0.772925939,0.74425832,0.771440955,0.655756689,0.29605969
ERR8314773,0.780186977,0.755658676,0.773831209,0.665816599,0.295066307
ERR8314774,0.759324476,0.732756788,0.760830789,0.643978554,0.286882759
ERR8314775,0.740997402,0.713830866,0.749808097,0.64208941,0.273961961
ERR8314776,0.725135381,0.695518245,0.735013867,0.624481037,0.288608414
ERR8314777,0.763015869,0.737036082,0.76376711,0.650138078,0.295621583
ERR8314778,0.742630255,0.713490914,0.740723875,0.627921847,0.275742971
ERR8314779,0.758434773,0.733587141,0.750310677,0.639664372,0.275063273
ERR8314780,0.75641122,0.728246376,0.745677689,0.628850156,0.29752423
ERR8314781,0.74308221,0.715404881,0.745641571,0.64027045,0.270225363
ERR8314782,0.776224011,0.749310538,0.771105665,0.656040415,0.291026192
ERR8314783,0.776223776,0.750178457,0.771630938,0.657863518,0.3033475
ERR8314784,0.763077823,0.73683025,0.763114637,0.650668016,0.300541163
ERR8314785,0.770145804,0.742600429,0.769125805,0.652430395,0.300697696
ERR8314786,0.780041334,0.754421654,0.77534762,0.661205978,0.306286069
ERR8314787,0.780161517,0.754301559,0.777427956,0.65856533,0.315034872
ERR8314788,0.731593051,0.700103322,0.732705134,0.624610182,0.298960562
ERR8314789,0.742706913,0.711040053,0.736890902,0.625073596,0.302838931
SRR10209664,0.713137261,0.68262618,0.690247146,0.571888519,0.323835007
SRR10209665,0.736917584,0.710659785,0.704532355,0.580517023,0.331927939
SRR10209666,0.667733045,0.633666577,0.656420777,0.534648958,0.328999594
SRR10209667,0.669643685,0.638405539,0.665245507,0.550368854,0.257432808
SRR10209668,0.624015309,0.595518311,0.619498018,0.511197109,0.300431552
SRR10209669,0.696386351,0.673936114,0.682801182,0.570487385,0.301641136
SRR10209670,0.655408247,0.623921975,0.65577391,0.546527877,0.292137972
SRR10209671,0.761225216,0.739647827,0.72131,0.595731642,0.343069839
SRR10209672,0.808541074,0.789540087,0.760802381,0.622704845,0.328037173
SRR10209673,0.753641409,0.726375415,0.717326147,0.581605182,0.324623516
SRR10209674,0.773637467,0.756009147,0.720271274,0.602272143,0.337835508
SRR10209675,0.708808066,0.680452455,0.692297485,0.578318982,0.314201767
SRR10209676,0.718416023,0.687425731,0.687339157,0.562294365,0.327104128
SRR10209677,0.754315457,0.731870067,0.718198992,0.592491137,0.347392451
SRR10209678,0.779655918,0.764459977,0.727709196,0.615613992,0.306567679
SRR10209679,0.802354407,0.786284127,0.762813166,0.631947966,0.31016169
SRR10209680,0.718882838,0.695864513,0.681022562,0.574473281,0.313785007
SRR10209681,0.790263185,0.774569376,0.751271184,0.636749454,0.305016644
SRR10209682,0.809978412,0.795155968,0.758134244,0.645767345,0.314331227
SRR10209683,0.732084396,0.707259738,0.722898749,0.608543369,0.209860926
SRR10209684,0.700557118,0.673265997,0.695881535,0.577064372,0.269650612
SRR10209685,0.728303012,0.704724592,0.707824081,0.59303593,0.268891128
SRR10209686,0.721183678,0.695166322,0.698288259,0.57362688,0.322376212
SRR10209687,0.653495648,0.611946138,0.674438618,0.558191436,0.223612363
SRR11122997,0.735027306,0.715604506,0.669989818,0.554471407,0.442245828
SRR11123022,0.729798638,0.717379234,0.670101378,0.554853132,0.399368264
SRR11123044,0.744742735,0.727486248,0.683328159,0.576673172,0.42835856
