acc,Bariatricus_sp004560705.branchw,JAFBIX01_sp021531895.branchw,Limosilactobacillus_reuteri.branchw,Lactobacillus_amylovorus.branchw,Sodaliphilus_sp004557565.branchw,UBA2868_sp004552595.branchw,Mogibacterium_A_kristiansenii.branchw,Prevotella_sp002251295.branchw,Cryptobacteroides_sp900546925.branchw,Holdemanella_porci.branchw,Prevotella_pectinovora.branchw,Prevotella_sp000434975.branchw,Fimisoma_sp002320005.branchw,Collinsella_sp002391315.branchw
SRR17827907,1,1,0,0,0,0,1,0,0,0,0,0,0,0
SRR13060976,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR6910941,1,0,0,0,0,0,1,0,0,1,0,0,0,1
SRR18242786,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11564448,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ERR912105,1,0,0,0,0,0,1,0,0,1,0,0,0,1
SRR11183440,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ERR10101704,1,1,0,0,0,0,1,0,0,1,0,0,0,1
ERR10101754,1,1,0,0,0,0,0,0,0,1,0,0,0,1
SRR23892473,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11474136,1,0,0,0,0,0,0,0,0,1,1,1,0,1
ERR11478121,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR13348835,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR10692884,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR5729369,1,1,1,1,0,1,1,1,1,1,1,1,1,1
ERR3211836,1,0,0,1,1,1,1,1,1,1,1,1,1,0
ERR4682410,1,1,0,1,0,0,1,1,0,1,1,1,1,1
ERR2241976,1,0,1,1,1,1,1,1,1,1,1,1,1,0
SRR31097899,1,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR7989900,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR7080218,1,0,1,1,1,1,1,1,1,1,0,0,0,1
SRR24687007,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11570318,1,0,0,0,0,0,1,0,0,0,0,1,0,1
ERR3393525,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ERR1430505,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11569876,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR5439746,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR19109047,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR11473717,1,0,0,0,0,0,1,0,0,1,0,0,0,1
SRR10692872,1,1,0,0,0,0,0,0,0,0,0,1,0,1
ERR2204837,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR17237831,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR4333939,1,0,0,0,0,0,1,0,0,1,0,1,0,1
SRR11183462,1,1,1,1,1,1,1,0,1,1,0,0,1,1
SRR11183942,1,1,1,1,1,1,1,1,1,1,0,0,1,1
ERR10101733,1,0,0,0,0,0,1,0,0,0,0,0,0,1
SRR14306912,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR18468220,1,1,0,0,0,0,1,0,0,1,0,0,0,1
SRR10692879,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR9578310,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR14763295,1,1,0,0,0,0,1,0,0,0,0,0,0,1
ERR4335073,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ERR11566571,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11570819,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ERR9215592,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ERR1135295,1,1,1,1,1,1,1,1,1,1,1,1,1,0
ERR11478302,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ERR11473710,1,0,0,0,0,0,1,0,0,1,0,0,0,1
SRR4425660,1,1,1,1,1,1,1,1,1,0,1,1,1,0
SRR10692145,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR21969297,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR6512906,1,1,0,0,1,1,1,1,1,0,1,1,1,0
SRR24987863,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR13872437,1,1,0,0,0,0,1,0,0,0,0,0,1,0
SRR21858598,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR22460737,1,1,0,0,1,0,1,1,0,1,1,0,0,1
SRR24315767,1,0,0,0,0,0,1,0,0,1,0,0,1,1
ERR11504362,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ERR6618669,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1135178,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SRR22352223,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR11124990,1,1,0,1,0,1,1,1,1,0,0,0,1,0
ERR6751837,1,0,0,0,0,0,1,0,0,1,0,1,0,1
ERR11473703,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11457631,1,0,0,0,0,0,1,0,0,1,0,0,0,0
ERR11457571,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11473892,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR10692619,1,1,0,0,0,0,0,0,0,0,0,0,1,0
SRR5579973,1,0,0,0,0,0,1,0,0,0,0,0,0,1
SRR11304939,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR19581620,1,1,1,1,1,1,1,1,1,0,1,0,1,1
SRR18831482,1,1,1,1,1,0,1,1,0,1,0,0,1,1
ERR2722765,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR4334251,1,1,0,0,0,0,0,0,0,1,0,0,0,1
SRR11125478,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR11125906,1,1,0,0,0,1,1,0,1,0,0,0,1,1
SRR11125155,1,1,0,0,1,1,1,1,1,0,1,1,1,1
SRR8960371,1,1,1,1,1,1,1,1,1,1,1,0,1,1
ERR7451653,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR3574507,1,1,1,1,1,1,1,1,1,1,1,1,1,0
ERR3574696,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SRR27430167,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR21938488,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SRR30645938,1,1,1,1,0,1,1,1,0,0,1,0,1,0
SRR24962670,1,1,0,0,1,1,1,1,1,0,1,1,1,0
SRR27787376,1,1,0,0,0,1,1,0,0,0,0,0,1,0
ERR4398808,1,1,0,0,1,1,1,1,1,1,1,1,1,1
SRR5580261,1,0,0,0,0,0,1,0,0,1,0,0,0,1
SRR14000551,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR13060974,1,0,0,0,0,0,1,0,0,1,0,0,0,1
SRR29934443,1,0,0,0,0,0,1,0,0,0,1,0,0,0
SRR11073056,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ERR7162705,1,0,0,0,0,0,1,0,0,1,1,1,0,1
ERR2726486,1,0,0,0,0,0,1,0,0,1,0,1,0,1
ERR4333917,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ERR4334066,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4341854,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR6170264,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR11126246,1,1,0,0,0,1,1,0,0,0,0,0,1,0
SRR11125476,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR11126220,1,1,0,1,1,1,1,0,0,1,0,0,1,1
SRR26064576,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ERR11473189,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR10125296,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR11413590,1,1,1,1,1,1,1,1,1,0,0,0,1,1
ERR11080505,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR10816040,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR15832851,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR11723738,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR25933586,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR4283315,1,0,0,0,0,0,0,0,0,1,0,0,0,0
DRR221421,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR24687051,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR4341802,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11566448,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11504550,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ERR11569791,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR1744186,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR11569452,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR912083,1,0,0,0,0,0,1,0,0,1,0,0,0,1
SRR8960093,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR11125807,1,1,1,1,1,1,1,1,1,1,0,0,1,0
ERR11477939,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11457246,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR25947280,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2241968,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ERR3574322,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SRR16329142,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR16327195,1,1,0,0,0,1,1,0,1,0,0,0,1,0
ERR1539531,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ERR1539615,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2241789,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SRR30884444,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR13452522,1,0,0,0,0,0,1,0,0,1,0,0,0,1
SRR11124781,1,1,1,1,0,0,1,0,0,1,0,0,0,1
SRR8960783,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR14874713,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11477357,1,0,0,0,0,0,0,0,0,0,0,1,0,0
ERR11029183,1,0,0,0,0,0,0,0,1,0,0,0,0,1
SRR18491078,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR22402288,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11570336,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11564312,1,0,0,0,1,0,0,0,0,1,1,0,0,1
SRR10692313,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR10692461,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR10680768,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR11125555,1,1,1,1,1,1,1,1,1,1,1,0,1,1
SRR11126396,1,1,1,1,1,0,1,1,1,1,1,0,1,1
SRR11126022,1,1,1,1,1,1,1,1,1,1,1,0,1,1
SRR26064513,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR26064564,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ERR11473947,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR11457943,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR7745432,1,0,0,0,1,0,1,1,1,1,1,1,0,0
SRR11728446,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR7124718,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR6122184,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ERR4283295,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR4334235,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR4333987,1,0,0,0,0,0,1,0,0,0,0,0,0,1
ERR4334074,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11564777,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR11566717,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11565280,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11569489,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR912018,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR13077830,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR30924227,1,1,0,0,0,0,1,1,0,1,1,1,1,1
ERR10930151,1,0,0,0,1,1,0,1,1,0,1,1,1,0
ERR11472779,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR18461266,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR12331370,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR11819969,1,0,0,0,0,0,1,0,0,0,0,0,0,1
SRR27945374,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR11615187,1,0,0,0,0,1,0,1,1,0,1,1,0,0
ERR7821068,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR5263044,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR19109036,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR10769902,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SRR12887167,1,1,0,0,0,0,1,0,0,1,0,0,0,1
SRR21977588,1,1,0,0,0,0,1,0,0,0,0,0,1,0
SRR25161325,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR16894827,1,1,1,1,1,0,0,0,1,1,1,1,0,1
SRR6231183,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR3521932,1,1,0,0,0,0,1,0,0,0,0,0,0,1
SRR22013534,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ERR3574777,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SRR16555215,1,1,0,1,0,0,1,1,0,1,1,1,1,1
SRR12783095,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ERR4335102,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11504722,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR11566492,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11565405,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR11473332,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11456769,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR18652151,1,1,0,0,1,0,1,1,1,1,1,1,1,1
SRR26820295,1,1,1,1,1,1,1,1,1,1,1,0,1,1
SRR17241536,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR30884458,1,1,1,1,1,0,1,0,1,1,1,1,1,1
SRR30201821,1,1,1,1,0,1,1,1,1,0,0,0,1,0
SRR25936324,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR3993008,1,0,0,0,0,0,1,1,1,1,1,1,0,1
ERR6395200,1,1,0,0,0,0,0,0,0,0,0,0,0,1
ERR6395231,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ERR11564511,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR3713872,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR11478039,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR11473374,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR10692863,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR5368860,1,0,0,0,0,0,0,1,0,0,1,1,0,0
ERR3211936,1,1,0,1,1,1,1,1,1,1,1,1,1,0
SRR22877840,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR9108969,1,0,0,0,0,0,0,0,0,0,0,1,0,1
SRR5371379,1,1,0,0,1,1,1,1,1,1,1,1,1,0
SRR13712882,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR3393531,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ERR6406439,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR14369299,1,0,1,1,1,0,1,1,1,1,1,1,1,1
ERR11473577,1,0,0,0,0,0,1,0,0,1,1,1,0,1
SRR4425682,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR25240088,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR13068839,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR6075193,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR11615219,1,0,1,1,1,1,1,1,1,0,1,1,1,0
ERR6395259,1,1,0,0,0,0,1,0,0,0,0,0,0,0
SRR13083076,1,1,0,0,0,0,0,0,0,0,0,0,0,1
ERR3211969,1,0,0,1,1,1,1,1,1,1,1,1,1,0
ERR3211944,1,1,1,1,1,1,1,1,1,1,1,1,1,0
ERR6406421,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR3574471,1,1,1,1,1,1,1,1,1,1,1,1,1,0
ERR7738937,1,1,0,0,0,0,0,0,0,0,0,0,0,1
ERR4334039,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR4334238,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11566651,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR11569607,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR14474040,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SRR8960230,1,1,1,1,1,1,1,1,1,1,1,0,1,1
ERR11457714,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11477830,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR8898639,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR30134502,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR4333877,1,0,0,0,0,0,1,0,0,1,0,0,0,1
SRR11126427,1,1,1,1,0,1,1,1,0,1,0,0,1,1
SRR11124897,1,1,0,1,0,1,1,0,1,0,0,0,1,0
ERR1136719,1,0,0,0,0,0,1,0,0,0,0,1,0,1
ERR11029160,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR11477494,1,0,0,0,1,0,1,0,0,1,0,0,0,1
ERR11457926,1,0,0,0,0,0,1,0,0,1,0,0,0,1
SRR10692368,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR16329093,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR25491929,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR25936198,1,1,1,1,1,0,1,0,1,0,1,1,1,1
ERR6395308,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ERR4341882,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR11565364,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11564215,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR10101740,1,1,0,0,0,0,1,0,0,1,0,0,1,1
ERR7366499,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR3345667,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR11478214,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR10692729,1,1,0,0,0,0,0,0,0,0,0,0,0,1
SRR10692611,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR24962657,1,1,1,1,1,0,1,1,1,0,1,1,0,1
ERR11591384,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR2855781,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR15081976,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR8655113,1,0,1,1,0,1,1,0,0,1,0,0,1,1
SRR30025102,1,1,0,0,0,0,0,0,0,0,0,0,0,0
DRR509088,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR11570431,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11564748,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11564270,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR10692779,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR21938458,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR21938600,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR8960679,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR11125504,1,1,0,1,1,1,1,1,1,0,0,0,1,1
SRR11125115,1,1,0,1,1,1,1,1,1,1,1,0,1,1
ERR7745378,1,0,0,0,1,0,0,1,0,1,1,1,0,1
ERR5654449,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR27460900,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR12186846,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR16681854,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR6367592,1,0,0,0,0,0,1,1,0,1,1,1,0,1
ERR11589913,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR17598599,1,1,1,1,1,1,1,1,1,1,1,1,1,0
ERR1135302,1,1,0,0,1,1,1,1,1,1,1,1,1,0
SRR9218178,1,1,1,1,1,0,1,1,1,0,1,0,1,1
SRR11524817,1,0,0,0,0,0,0,1,0,1,1,1,0,1
DRR070930,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR3521937,1,1,0,0,0,0,1,0,0,0,0,0,0,1
ERR3574763,1,0,1,1,1,1,1,1,1,1,1,1,1,0
ERR4682376,1,1,0,0,0,0,1,0,0,1,0,0,0,1
ERR4678687,1,1,0,0,1,1,1,1,1,1,1,1,1,1
ERR8314766,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SRR22439107,1,1,1,1,1,1,1,1,1,0,1,1,1,0
SRR18491262,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR17648358,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR21858527,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR14470778,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR14874693,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR4341905,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR11570746,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR11564895,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR11504624,1,0,0,0,0,0,0,0,0,1,0,0,0,0
ERR5883899,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR10692848,1,0,0,0,0,0,0,0,0,1,0,1,0,0
SRR24884043,1,0,0,0,1,0,1,1,0,1,1,1,0,1
SRR8960574,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ERR11560496,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11473965,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3212031,1,0,0,0,1,1,1,1,1,1,1,1,1,0
ERR8314729,1,1,0,1,1,1,1,1,1,0,1,1,1,0
SRR11088387,1,1,0,0,0,0,1,1,0,0,1,1,0,0
ERR3451078,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR11570654,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR10101734,1,1,1,0,0,0,1,0,0,0,0,0,0,1
ERR11474332,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3574521,1,1,1,1,1,1,1,1,1,1,1,1,1,0
ERR7197648,1,1,1,1,1,1,1,1,1,1,1,1,1,0
ERR4290602,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR13646892,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3764886,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR27430641,1,1,0,0,0,0,1,0,0,0,0,0,0,1
SRR1238129,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR4283166,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR4283420,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR2241838,1,1,1,1,1,1,1,1,1,1,1,1,1,0
ERR3574768,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SRR28060981,1,1,0,0,0,0,1,0,0,1,0,0,0,1
SRR21311707,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11569360,1,1,0,0,0,0,0,0,0,1,0,0,0,0
ERR11568955,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11569480,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR8960950,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR11183546,1,1,0,0,0,0,1,0,0,0,0,0,1,1
SRR14369264,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR14874810,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR11457332,1,0,0,0,0,0,1,0,0,1,0,0,0,0
ERR10125344,1,0,0,0,0,0,0,0,0,1,0,0,0,0
SRR13271734,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR7738561,1,1,0,0,1,0,1,0,0,1,0,1,0,1
SRR14571175,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR12803137,1,0,0,0,1,0,1,0,0,1,1,1,0,1
SRR20046975,1,0,0,0,1,0,1,0,0,0,0,0,0,1
SRR16329096,1,1,0,0,0,0,0,0,0,0,0,1,0,0
ERR4283172,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR4334112,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR11185257,1,1,1,1,1,1,1,1,1,1,1,1,1,1
ERR10101753,1,1,0,0,0,0,0,0,0,0,0,0,0,1
SRR10499742,1,0,0,0,0,0,1,0,0,0,0,1,0,1
ERR11458132,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR13271586,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3574769,1,1,1,1,1,1,1,1,1,1,1,1,1,0
SRR10692082,1,0,0,0,0,0,1,0,0,1,1,1,0,1
SRR14715593,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR1600716,1,0,0,0,0,0,1,0,0,1,0,1,0,1
SRR13060958,1,0,0,0,0,0,0,0,0,0,0,0,0,1
ERR3484152,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR26820233,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR22024878,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11566164,1,0,0,0,0,0,0,0,0,0,0,0,0,1
SRR10692847,1,0,0,0,0,0,0,0,0,0,0,0,0,0
SRR10692892,1,1,0,0,0,0,0,0,0,1,0,0,0,0
SRR11183584,1,1,0,1,1,1,1,1,1,0,0,0,1,1
SRR11124853,1,1,1,1,0,1,1,1,0,1,0,0,1,1
SRR11183866,1,1,1,1,1,1,1,0,0,1,0,0,1,1
ERR10101898,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SRR17643566,1,0,0,0,0,0,1,0,0,1,0,0,0,1
SRR25947276,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11786857,1,0,0,0,0,0,1,0,0,0,0,0,0,0
SRR12447080,1,0,0,0,0,1,1,1,1,0,1,0,0,0
SRR25459876,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR6395337,1,1,0,0,0,0,1,0,0,1,0,0,0,1
SRR5056790,1,0,0,0,0,0,1,0,0,1,0,0,0,1
ERR1713408,1,1,0,0,0,0,1,1,0,1,1,1,0,1
SRR25667320,1,1,0,0,0,1,1,1,1,0,1,0,1,0
ERR2683200,1,1,0,0,0,0,1,1,0,1,1,1,0,1
ERR5310841,1,0,0,0,1,0,0,1,1,1,1,1,1,0
ERR4334223,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR4333965,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR22328055,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR11183917,1,0,1,1,1,0,1,1,1,0,1,1,0,1
SRR11124869,1,1,1,1,1,1,1,0,1,1,0,0,1,1
ERR5947560,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR2241680,1,1,1,1,1,1,1,1,1,1,1,1,1,1
SRR13392923,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR4283346,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR11564903,1,0,0,0,0,0,0,0,0,1,0,0,0,1
ERR11566350,1,0,0,0,0,0,0,0,0,1,0,0,0,1
SRR11125473,1,1,1,1,1,1,1,1,1,0,0,0,1,0
ERR11029216,1,0,0,0,0,0,1,0,0,1,0,0,0,1
SRR21920054,1,1,0,0,0,0,1,0,0,0,0,0,0,1
