label,country,continent,bioproject
SRR11126012,Australia,Australia,PRJNA526405
SRR11126013,Australia,Australia,PRJNA526405
SRR11126017,Australia,Australia,PRJNA526405
SRR11126019,Australia,Australia,PRJNA526405
SRR11126020,Australia,Australia,PRJNA526405
SRR11126022,Australia,Australia,PRJNA526405
SRR11126027,Australia,Australia,PRJNA526405
SRR11126031,Australia,Australia,PRJNA526405
SRR11126032,Australia,Australia,PRJNA526405
SRR11126033,Australia,Australia,PRJNA526405
SRR11126034,Australia,Australia,PRJNA526405
SRR11126035,Australia,Australia,PRJNA526405
SRR11126041,Australia,Australia,PRJNA526405
SRR11126046,Australia,Australia,PRJNA526405
SRR11126047,Australia,Australia,PRJNA526405
SRR11126048,Australia,Australia,PRJNA526405
SRR11126049,Australia,Australia,PRJNA526405
SRR11126050,Australia,Australia,PRJNA526405
SRR11126051,Australia,Australia,PRJNA526405
SRR11126056,Australia,Australia,PRJNA526405
SRR11126058,Australia,Australia,PRJNA526405
SRR11126059,Australia,Australia,PRJNA526405
SRR11126060,Australia,Australia,PRJNA526405
SRR11126064,Australia,Australia,PRJNA526405
SRR11126065,Australia,Australia,PRJNA526405
SRR11126066,Australia,Australia,PRJNA526405
SRR11126072,Australia,Australia,PRJNA526405
SRR11126073,Australia,Australia,PRJNA526405
SRR11126074,Australia,Australia,PRJNA526405
SRR11126075,Australia,Australia,PRJNA526405
SRR11126077,Australia,Australia,PRJNA526405
SRR11126078,Australia,Australia,PRJNA526405
SRR11126079,Australia,Australia,PRJNA526405
SRR11126080,Australia,Australia,PRJNA526405
SRR11126082,Australia,Australia,PRJNA526405
SRR11126084,Australia,Australia,PRJNA526405
SRR11126085,Australia,Australia,PRJNA526405
SRR11126086,Australia,Australia,PRJNA526405
SRR11126087,Australia,Australia,PRJNA526405
SRR11126088,Australia,Australia,PRJNA526405
SRR11126091,Australia,Australia,PRJNA526405
SRR11126092,Australia,Australia,PRJNA526405
SRR11126099,Australia,Australia,PRJNA526405
SRR11126100,Australia,Australia,PRJNA526405
SRR11126104,Australia,Australia,PRJNA526405
SRR11126105,Australia,Australia,PRJNA526405
SRR11126106,Australia,Australia,PRJNA526405
SRR11126107,Australia,Australia,PRJNA526405
SRR11126108,Australia,Australia,PRJNA526405
SRR11126111,Australia,Australia,PRJNA526405
SRR11126113,Australia,Australia,PRJNA526405
SRR11126117,Australia,Australia,PRJNA526405
SRR11126119,Australia,Australia,PRJNA526405
SRR11126120,Australia,Australia,PRJNA526405
SRR11126121,Australia,Australia,PRJNA526405
SRR11126122,Australia,Australia,PRJNA526405
SRR11126124,Australia,Australia,PRJNA526405
SRR11126125,Australia,Australia,PRJNA526405
SRR11126129,Australia,Australia,PRJNA526405
SRR11126130,Australia,Australia,PRJNA526405
SRR11126131,Australia,Australia,PRJNA526405
SRR11126132,Australia,Australia,PRJNA526405
SRR11126133,Australia,Australia,PRJNA526405
SRR11126135,Australia,Australia,PRJNA526405
SRR11126143,Australia,Australia,PRJNA526405
SRR11126144,Australia,Australia,PRJNA526405
SRR11126145,Australia,Australia,PRJNA526405
SRR11126146,Australia,Australia,PRJNA526405
SRR11126153,Australia,Australia,PRJNA526405
SRR11126154,Australia,Australia,PRJNA526405
SRR11126158,Australia,Australia,PRJNA526405
SRR11126160,Australia,Australia,PRJNA526405
SRR11126163,Australia,Australia,PRJNA526405
SRR11126164,Australia,Australia,PRJNA526405
SRR11126165,Australia,Australia,PRJNA526405
SRR11126169,Australia,Australia,PRJNA526405
SRR11126170,Australia,Australia,PRJNA526405
SRR11126171,Australia,Australia,PRJNA526405
SRR11126175,Australia,Australia,PRJNA526405
SRR11126182,Australia,Australia,PRJNA526405
SRR11126188,Australia,Australia,PRJNA526405
SRR11126189,Australia,Australia,PRJNA526405
SRR11126191,Australia,Australia,PRJNA526405
SRR11126194,Australia,Australia,PRJNA526405
SRR11126196,Australia,Australia,PRJNA526405
SRR11126197,Australia,Australia,PRJNA526405
SRR11126199,Australia,Australia,PRJNA526405
SRR11126200,Australia,Australia,PRJNA526405
SRR11126203,Australia,Australia,PRJNA526405
SRR11126207,Australia,Australia,PRJNA526405
SRR11126211,Australia,Australia,PRJNA526405
SRR11126212,Australia,Australia,PRJNA526405
SRR11126214,Australia,Australia,PRJNA526405
SRR11126216,Australia,Australia,PRJNA526405
SRR11126219,Australia,Australia,PRJNA526405
SRR11126223,Australia,Australia,PRJNA526405
SRR11126225,Australia,Australia,PRJNA526405
SRR11126227,Australia,Australia,PRJNA526405
SRR11126229,Australia,Australia,PRJNA526405
SRR11126230,Australia,Australia,PRJNA526405
SRR11126233,Australia,Australia,PRJNA526405
SRR11126237,Australia,Australia,PRJNA526405
SRR11126239,Australia,Australia,PRJNA526405
SRR11126242,Australia,Australia,PRJNA526405
SRR11126244,Australia,Australia,PRJNA526405
SRR11126245,Australia,Australia,PRJNA526405
SRR11126248,Australia,Australia,PRJNA526405
SRR11126251,Australia,Australia,PRJNA526405
SRR11126252,Australia,Australia,PRJNA526405
SRR11126253,Australia,Australia,PRJNA526405
SRR11126261,Australia,Australia,PRJNA526405
SRR11126265,Australia,Australia,PRJNA526405
SRR11126266,Australia,Australia,PRJNA526405
SRR11126269,Australia,Australia,PRJNA526405
SRR11126270,Australia,Australia,PRJNA526405
SRR11126271,Australia,Australia,PRJNA526405
SRR11126273,Australia,Australia,PRJNA526405
SRR11126275,Australia,Australia,PRJNA526405
SRR11126276,Australia,Australia,PRJNA526405
SRR11126279,Australia,Australia,PRJNA526405
SRR11126281,Australia,Australia,PRJNA526405
SRR11126283,Australia,Australia,PRJNA526405
SRR11126285,Australia,Australia,PRJNA526405
SRR11126288,Australia,Australia,PRJNA526405
SRR11126289,Australia,Australia,PRJNA526405
SRR11126292,Australia,Australia,PRJNA526405
SRR11126293,Australia,Australia,PRJNA526405
SRR11126295,Australia,Australia,PRJNA526405
SRR11126296,Australia,Australia,PRJNA526405
SRR11126297,Australia,Australia,PRJNA526405
SRR11126298,Australia,Australia,PRJNA526405
SRR11126299,Australia,Australia,PRJNA526405
SRR11126304,Australia,Australia,PRJNA526405
SRR11126306,Australia,Australia,PRJNA526405
SRR11126309,Australia,Australia,PRJNA526405
SRR11126312,Australia,Australia,PRJNA526405
SRR11126316,Australia,Australia,PRJNA526405
SRR11126317,Australia,Australia,PRJNA526405
SRR11126318,Australia,Australia,PRJNA526405
SRR11126319,Australia,Australia,PRJNA526405
SRR11126323,Australia,Australia,PRJNA526405
SRR11126324,Australia,Australia,PRJNA526405
SRR11126325,Australia,Australia,PRJNA526405
SRR11126326,Australia,Australia,PRJNA526405
SRR11126329,Australia,Australia,PRJNA526405
SRR11126333,Australia,Australia,PRJNA526405
SRR11126334,Australia,Australia,PRJNA526405
SRR11126339,Australia,Australia,PRJNA526405
SRR11126340,Australia,Australia,PRJNA526405
SRR11126343,Australia,Australia,PRJNA526405
SRR11126344,Australia,Australia,PRJNA526405
SRR11126349,Australia,Australia,PRJNA526405
SRR11126350,Australia,Australia,PRJNA526405
SRR11126352,Australia,Australia,PRJNA526405
SRR11126353,Australia,Australia,PRJNA526405
SRR11126355,Australia,Australia,PRJNA526405
SRR11126356,Australia,Australia,PRJNA526405
SRR11126358,Australia,Australia,PRJNA526405
SRR11126360,Australia,Australia,PRJNA526405
SRR11126361,Australia,Australia,PRJNA526405
SRR11126363,Australia,Australia,PRJNA526405
SRR11126365,Australia,Australia,PRJNA526405
SRR11126366,Australia,Australia,PRJNA526405
SRR11126367,Australia,Australia,PRJNA526405
SRR11126369,Australia,Australia,PRJNA526405
SRR11126370,Australia,Australia,PRJNA526405
SRR11126373,Australia,Australia,PRJNA526405
SRR11126377,Australia,Australia,PRJNA526405
SRR11126378,Australia,Australia,PRJNA526405
SRR11126381,Australia,Australia,PRJNA526405
SRR11126382,Australia,Australia,PRJNA526405
SRR11126384,Australia,Australia,PRJNA526405
SRR11126387,Australia,Australia,PRJNA526405
SRR11126388,Australia,Australia,PRJNA526405
SRR11126389,Australia,Australia,PRJNA526405
SRR11126390,Australia,Australia,PRJNA526405
SRR11126392,Australia,Australia,PRJNA526405
SRR11126393,Australia,Australia,PRJNA526405
SRR11126394,Australia,Australia,PRJNA526405
SRR11126395,Australia,Australia,PRJNA526405
SRR11126396,Australia,Australia,PRJNA526405
SRR11126398,Australia,Australia,PRJNA526405
SRR11126399,Australia,Australia,PRJNA526405
SRR11126401,Australia,Australia,PRJNA526405
SRR11126402,Australia,Australia,PRJNA526405
SRR11126403,Australia,Australia,PRJNA526405
SRR11126405,Australia,Australia,PRJNA526405
SRR11126409,Australia,Australia,PRJNA526405
SRR11126411,Australia,Australia,PRJNA526405
SRR11126413,Australia,Australia,PRJNA526405
SRR11126415,Australia,Australia,PRJNA526405
SRR11126418,Australia,Australia,PRJNA526405
SRR11126420,Australia,Australia,PRJNA526405
SRR11126421,Australia,Australia,PRJNA526405
SRR11126426,Australia,Australia,PRJNA526405
SRR11126427,Australia,Australia,PRJNA526405
SRR11126428,Australia,Australia,PRJNA526405
SRR11126429,Australia,Australia,PRJNA526405
SRR11126432,Australia,Australia,PRJNA526405
SRR11126436,Australia,Australia,PRJNA526405
SRR11126437,Australia,Australia,PRJNA526405
SRR11126446,Australia,Australia,PRJNA526405
SRR11126448,Australia,Australia,PRJNA526405
SRR11126451,Australia,Australia,PRJNA526405
SRR11126455,Australia,Australia,PRJNA526405
SRR11126458,Australia,Australia,PRJNA526405
SRR11126464,Australia,Australia,PRJNA526405
SRR11126466,Australia,Australia,PRJNA526405
SRR11126467,Australia,Australia,PRJNA526405
SRR11126468,Australia,Australia,PRJNA526405
SRR11126471,Australia,Australia,PRJNA526405
SRR11126475,Australia,Australia,PRJNA526405
SRR11126478,Australia,Australia,PRJNA526405
SRR11126479,Australia,Australia,PRJNA526405
SRR11126480,Australia,Australia,PRJNA526405
SRR11126481,Australia,Australia,PRJNA526405
SRR11126483,Australia,Australia,PRJNA526405
SRR11126485,Australia,Australia,PRJNA526405
SRR11126487,Australia,Australia,PRJNA526405
SRR11126495,Australia,Australia,PRJNA526405
SRR11126498,Australia,Australia,PRJNA526405
SRR11126499,Australia,Australia,PRJNA526405
SRR11126500,Australia,Australia,PRJNA526405
SRR11126501,Australia,Australia,PRJNA526405
SRR11126502,Australia,Australia,PRJNA526405
SRR11126503,Australia,Australia,PRJNA526405
SRR11126511,Australia,Australia,PRJNA526405
SRR11126512,Australia,Australia,PRJNA526405
SRR11126513,Australia,Australia,PRJNA526405
SRR11126517,Australia,Australia,PRJNA526405
SRR11126519,Australia,Australia,PRJNA526405
SRR11126523,Australia,Australia,PRJNA526405
SRR11126524,Australia,Australia,PRJNA526405
SRR11126526,Australia,Australia,PRJNA526405
SRR11126530,Australia,Australia,PRJNA526405
SRR11126532,Australia,Australia,PRJNA526405
SRR11126537,Australia,Australia,PRJNA526405
SRR11126540,Australia,Australia,PRJNA526405
SRR11183300,Australia,Australia,PRJNA526405
SRR11183301,Australia,Australia,PRJNA526405
SRR11183302,Australia,Australia,PRJNA526405
SRR11183303,Australia,Australia,PRJNA526405
SRR11183304,Australia,Australia,PRJNA526405
SRR11183307,Australia,Australia,PRJNA526405
SRR11183308,Australia,Australia,PRJNA526405
SRR11183310,Australia,Australia,PRJNA526405
SRR11183311,Australia,Australia,PRJNA526405
SRR11183312,Australia,Australia,PRJNA526405
SRR11183314,Australia,Australia,PRJNA526405
SRR11183315,Australia,Australia,PRJNA526405
SRR11183318,Australia,Australia,PRJNA526405
SRR11183320,Australia,Australia,PRJNA526405
SRR11183323,Australia,Australia,PRJNA526405
SRR11183330,Australia,Australia,PRJNA526405
SRR11183336,Australia,Australia,PRJNA526405
SRR11183337,Australia,Australia,PRJNA526405
SRR11183339,Australia,Australia,PRJNA526405
SRR11183342,Australia,Australia,PRJNA526405
SRR11183344,Australia,Australia,PRJNA526405
SRR11183345,Australia,Australia,PRJNA526405
SRR11183347,Australia,Australia,PRJNA526405
SRR11183348,Australia,Australia,PRJNA526405
SRR11183349,Australia,Australia,PRJNA526405
SRR11183350,Australia,Australia,PRJNA526405
SRR11183351,Australia,Australia,PRJNA526405
SRR11183354,Australia,Australia,PRJNA526405
SRR11183356,Australia,Australia,PRJNA526405
SRR11183357,Australia,Australia,PRJNA526405
SRR11183358,Australia,Australia,PRJNA526405
SRR11183359,Australia,Australia,PRJNA526405
SRR11183360,Australia,Australia,PRJNA526405
SRR11183362,Australia,Australia,PRJNA526405
SRR11183364,Australia,Australia,PRJNA526405
SRR11183366,Australia,Australia,PRJNA526405
SRR11183367,Australia,Australia,PRJNA526405
SRR11183368,Australia,Australia,PRJNA526405
SRR11183369,Australia,Australia,PRJNA526405
SRR11183371,Australia,Australia,PRJNA526405
SRR11183374,Australia,Australia,PRJNA526405
SRR11183375,Australia,Australia,PRJNA526405
SRR11183376,Australia,Australia,PRJNA526405
SRR11183379,Australia,Australia,PRJNA526405
SRR11183380,Australia,Australia,PRJNA526405
SRR11183382,Australia,Australia,PRJNA526405
SRR11183384,Australia,Australia,PRJNA526405
SRR11183387,Australia,Australia,PRJNA526405
SRR11183392,Australia,Australia,PRJNA526405
SRR11183396,Australia,Australia,PRJNA526405
SRR11183397,Australia,Australia,PRJNA526405
SRR11183401,Australia,Australia,PRJNA526405
SRR11183403,Australia,Australia,PRJNA526405
SRR11183405,Australia,Australia,PRJNA526405
SRR11183406,Australia,Australia,PRJNA526405
SRR11183407,Australia,Australia,PRJNA526405
SRR11183408,Australia,Australia,PRJNA526405
SRR11183410,Australia,Australia,PRJNA526405
SRR11183411,Australia,Australia,PRJNA526405
SRR11183412,Australia,Australia,PRJNA526405
SRR11183416,Australia,Australia,PRJNA526405
SRR11183418,Australia,Australia,PRJNA526405
SRR11183419,Australia,Australia,PRJNA526405
SRR11183422,Australia,Australia,PRJNA526405
SRR11183423,Australia,Australia,PRJNA526405
SRR11183424,Australia,Australia,PRJNA526405
SRR11183426,Australia,Australia,PRJNA526405
SRR11183427,Australia,Australia,PRJNA526405
SRR11183428,Australia,Australia,PRJNA526405
SRR11183429,Australia,Australia,PRJNA526405
SRR11183431,Australia,Australia,PRJNA526405
SRR11183432,Australia,Australia,PRJNA526405
SRR11183433,Australia,Australia,PRJNA526405
SRR11183434,Australia,Australia,PRJNA526405
SRR11183437,Australia,Australia,PRJNA526405
SRR11183438,Australia,Australia,PRJNA526405
SRR11183440,Australia,Australia,PRJNA526405
SRR11183441,Australia,Australia,PRJNA526405
SRR11183444,Australia,Australia,PRJNA526405
SRR11183445,Australia,Australia,PRJNA526405
SRR11183447,Australia,Australia,PRJNA526405
SRR11183449,Australia,Australia,PRJNA526405
SRR11183450,Australia,Australia,PRJNA526405
SRR11183452,Australia,Australia,PRJNA526405
SRR11183454,Australia,Australia,PRJNA526405
SRR11183457,Australia,Australia,PRJNA526405
SRR11183459,Australia,Australia,PRJNA526405
SRR11183460,Australia,Australia,PRJNA526405
SRR11183461,Australia,Australia,PRJNA526405
SRR11183462,Australia,Australia,PRJNA526405
SRR11183465,Australia,Australia,PRJNA526405
SRR11183466,Australia,Australia,PRJNA526405
SRR11183468,Australia,Australia,PRJNA526405
SRR11183470,Australia,Australia,PRJNA526405
SRR11183473,Australia,Australia,PRJNA526405
SRR11183476,Australia,Australia,PRJNA526405
SRR11183477,Australia,Australia,PRJNA526405
SRR11183478,Australia,Australia,PRJNA526405
SRR11183482,Australia,Australia,PRJNA526405
SRR11183483,Australia,Australia,PRJNA526405
SRR11183485,Australia,Australia,PRJNA526405
SRR11183489,Australia,Australia,PRJNA526405
SRR11183490,Australia,Australia,PRJNA526405
SRR11183494,Australia,Australia,PRJNA526405
SRR11183499,Australia,Australia,PRJNA526405
SRR11183503,Australia,Australia,PRJNA526405
SRR11183511,Australia,Australia,PRJNA526405
SRR11183513,Australia,Australia,PRJNA526405
SRR11183515,Australia,Australia,PRJNA526405
SRR11183516,Australia,Australia,PRJNA526405
SRR11183521,Australia,Australia,PRJNA526405
SRR11183523,Australia,Australia,PRJNA526405
SRR11183527,Australia,Australia,PRJNA526405
SRR11183529,Australia,Australia,PRJNA526405
SRR11183531,Australia,Australia,PRJNA526405
SRR11183532,Australia,Australia,PRJNA526405
SRR11183533,Australia,Australia,PRJNA526405
SRR11183536,Australia,Australia,PRJNA526405
SRR11183538,Australia,Australia,PRJNA526405
SRR11183542,Australia,Australia,PRJNA526405
SRR11183543,Australia,Australia,PRJNA526405
SRR11183548,Australia,Australia,PRJNA526405
SRR11183549,Australia,Australia,PRJNA526405
SRR11183550,Australia,Australia,PRJNA526405
SRR11183551,Australia,Australia,PRJNA526405
SRR11183552,Australia,Australia,PRJNA526405
SRR11183553,Australia,Australia,PRJNA526405
SRR11183554,Australia,Australia,PRJNA526405
SRR11183560,Australia,Australia,PRJNA526405
SRR11183564,Australia,Australia,PRJNA526405
SRR11183565,Australia,Australia,PRJNA526405
SRR11183567,Australia,Australia,PRJNA526405
SRR11183569,Australia,Australia,PRJNA526405
SRR11183572,Australia,Australia,PRJNA526405
SRR11183573,Australia,Australia,PRJNA526405
SRR11183578,Australia,Australia,PRJNA526405
SRR11183580,Australia,Australia,PRJNA526405
SRR11183583,Australia,Australia,PRJNA526405
SRR11183584,Australia,Australia,PRJNA526405
SRR11183585,Australia,Australia,PRJNA526405
SRR11183588,Australia,Australia,PRJNA526405
SRR11183589,Australia,Australia,PRJNA526405
SRR11183590,Australia,Australia,PRJNA526405
SRR11183592,Australia,Australia,PRJNA526405
SRR11183621,Australia,Australia,PRJNA526405
SRR11183623,Australia,Australia,PRJNA526405
SRR11183625,Australia,Australia,PRJNA526405
SRR11183626,Australia,Australia,PRJNA526405
SRR11183629,Australia,Australia,PRJNA526405
SRR11183630,Australia,Australia,PRJNA526405
SRR11183631,Australia,Australia,PRJNA526405
SRR11183633,Australia,Australia,PRJNA526405
SRR11183635,Australia,Australia,PRJNA526405
SRR11183639,Australia,Australia,PRJNA526405
SRR11183640,Australia,Australia,PRJNA526405
SRR11183641,Australia,Australia,PRJNA526405
SRR11183647,Australia,Australia,PRJNA526405
SRR11183648,Australia,Australia,PRJNA526405
SRR11183667,Australia,Australia,PRJNA526405
SRR11183674,Australia,Australia,PRJNA526405
SRR11183675,Australia,Australia,PRJNA526405
SRR11183677,Australia,Australia,PRJNA526405
SRR11183679,Australia,Australia,PRJNA526405
SRR11183680,Australia,Australia,PRJNA526405
SRR11183681,Australia,Australia,PRJNA526405
SRR11183682,Australia,Australia,PRJNA526405
SRR11183684,Australia,Australia,PRJNA526405
SRR11183686,Australia,Australia,PRJNA526405
SRR11183687,Australia,Australia,PRJNA526405
SRR11183689,Australia,Australia,PRJNA526405
SRR11183690,Australia,Australia,PRJNA526405
SRR11183691,Australia,Australia,PRJNA526405
SRR11183692,Australia,Australia,PRJNA526405
SRR11183693,Australia,Australia,PRJNA526405
SRR11183695,Australia,Australia,PRJNA526405
SRR11183696,Australia,Australia,PRJNA526405
SRR11183697,Australia,Australia,PRJNA526405
SRR11183698,Australia,Australia,PRJNA526405
SRR11183699,Australia,Australia,PRJNA526405
SRR11183705,Australia,Australia,PRJNA526405
SRR11183706,Australia,Australia,PRJNA526405
SRR11183709,Australia,Australia,PRJNA526405
SRR11183710,Australia,Australia,PRJNA526405
SRR11183712,Australia,Australia,PRJNA526405
SRR11183714,Australia,Australia,PRJNA526405
SRR11183716,Australia,Australia,PRJNA526405
SRR11183717,Australia,Australia,PRJNA526405
SRR11183718,Australia,Australia,PRJNA526405
SRR11183720,Australia,Australia,PRJNA526405
SRR11183722,Australia,Australia,PRJNA526405
SRR11183723,Australia,Australia,PRJNA526405
SRR11183726,Australia,Australia,PRJNA526405
SRR11183728,Australia,Australia,PRJNA526405
SRR11183729,Australia,Australia,PRJNA526405
SRR11183730,Australia,Australia,PRJNA526405
SRR11183732,Australia,Australia,PRJNA526405
SRR11183733,Australia,Australia,PRJNA526405
SRR11183735,Australia,Australia,PRJNA526405
SRR11183737,Australia,Australia,PRJNA526405
SRR11183739,Australia,Australia,PRJNA526405
SRR11183741,Australia,Australia,PRJNA526405
SRR11183743,Australia,Australia,PRJNA526405
SRR11183744,Australia,Australia,PRJNA526405
SRR11183746,Australia,Australia,PRJNA526405
SRR11183749,Australia,Australia,PRJNA526405
SRR11183752,Australia,Australia,PRJNA526405
SRR11183753,Australia,Australia,PRJNA526405
SRR11183754,Australia,Australia,PRJNA526405
SRR11183756,Australia,Australia,PRJNA526405
SRR11183758,Australia,Australia,PRJNA526405
SRR11183759,Australia,Australia,PRJNA526405
SRR11183761,Australia,Australia,PRJNA526405
SRR11183765,Australia,Australia,PRJNA526405
SRR11183767,Australia,Australia,PRJNA526405
SRR11183768,Australia,Australia,PRJNA526405
SRR11183769,Australia,Australia,PRJNA526405
SRR11183770,Australia,Australia,PRJNA526405
SRR11183771,Australia,Australia,PRJNA526405
SRR11183772,Australia,Australia,PRJNA526405
SRR11183775,Australia,Australia,PRJNA526405
SRR11183781,Australia,Australia,PRJNA526405
SRR11183782,Australia,Australia,PRJNA526405
SRR11183784,Australia,Australia,PRJNA526405
SRR11183785,Australia,Australia,PRJNA526405
SRR11183786,Australia,Australia,PRJNA526405
SRR11183788,Australia,Australia,PRJNA526405
SRR11183789,Australia,Australia,PRJNA526405
SRR11183790,Australia,Australia,PRJNA526405
SRR11183791,Australia,Australia,PRJNA526405
SRR11183794,Australia,Australia,PRJNA526405
SRR11183795,Australia,Australia,PRJNA526405
SRR11183796,Australia,Australia,PRJNA526405
SRR11183800,Australia,Australia,PRJNA526405
SRR11183801,Australia,Australia,PRJNA526405
SRR11183802,Australia,Australia,PRJNA526405
SRR11183804,Australia,Australia,PRJNA526405
SRR11183805,Australia,Australia,PRJNA526405
SRR11183806,Australia,Australia,PRJNA526405
SRR11183807,Australia,Australia,PRJNA526405
SRR11183809,Australia,Australia,PRJNA526405
SRR11183811,Australia,Australia,PRJNA526405
SRR11183813,Australia,Australia,PRJNA526405
SRR11183815,Australia,Australia,PRJNA526405
SRR11183816,Australia,Australia,PRJNA526405
SRR11183817,Australia,Australia,PRJNA526405
SRR11183819,Australia,Australia,PRJNA526405
SRR11183821,Australia,Australia,PRJNA526405
SRR11183823,Australia,Australia,PRJNA526405
SRR11183824,Australia,Australia,PRJNA526405
SRR11183827,Australia,Australia,PRJNA526405
SRR11183831,Australia,Australia,PRJNA526405
SRR11183833,Australia,Australia,PRJNA526405
SRR11183836,Australia,Australia,PRJNA526405
SRR11183838,Australia,Australia,PRJNA526405
SRR11183839,Australia,Australia,PRJNA526405
SRR11183842,Australia,Australia,PRJNA526405
SRR11183845,Australia,Australia,PRJNA526405
SRR11183847,Australia,Australia,PRJNA526405
SRR11183850,Australia,Australia,PRJNA526405
SRR11183855,Australia,Australia,PRJNA526405
SRR11183856,Australia,Australia,PRJNA526405
SRR11183857,Australia,Australia,PRJNA526405
SRR11183860,Australia,Australia,PRJNA526405
SRR11183862,Australia,Australia,PRJNA526405
SRR11183864,Australia,Australia,PRJNA526405
SRR11183865,Australia,Australia,PRJNA526405
SRR11183867,Australia,Australia,PRJNA526405
SRR11183868,Australia,Australia,PRJNA526405
SRR11183869,Australia,Australia,PRJNA526405
SRR11183871,Australia,Australia,PRJNA526405
SRR11183872,Australia,Australia,PRJNA526405
SRR11183873,Australia,Australia,PRJNA526405
SRR11183877,Australia,Australia,PRJNA526405
SRR11183878,Australia,Australia,PRJNA526405
SRR11183879,Australia,Australia,PRJNA526405
SRR11183881,Australia,Australia,PRJNA526405
SRR11183882,Australia,Australia,PRJNA526405
SRR11183883,Australia,Australia,PRJNA526405
SRR11183884,Australia,Australia,PRJNA526405
SRR11183885,Australia,Australia,PRJNA526405
SRR11183891,Australia,Australia,PRJNA526405
SRR11183893,Australia,Australia,PRJNA526405
SRR11183896,Australia,Australia,PRJNA526405
SRR11183897,Australia,Australia,PRJNA526405
SRR11183898,Australia,Australia,PRJNA526405
SRR11183899,Australia,Australia,PRJNA526405
SRR11183900,Australia,Australia,PRJNA526405
SRR11183901,Australia,Australia,PRJNA526405
SRR11183906,Australia,Australia,PRJNA526405
SRR11183908,Australia,Australia,PRJNA526405
SRR11183909,Australia,Australia,PRJNA526405
SRR11183912,Australia,Australia,PRJNA526405
SRR11183914,Australia,Australia,PRJNA526405
SRR11183917,Australia,Australia,PRJNA526405
SRR11183920,Australia,Australia,PRJNA526405
SRR11183921,Australia,Australia,PRJNA526405
SRR11183922,Australia,Australia,PRJNA526405
SRR11183923,Australia,Australia,PRJNA526405
SRR11183925,Australia,Australia,PRJNA526405
SRR11183926,Australia,Australia,PRJNA526405
SRR11183929,Australia,Australia,PRJNA526405
SRR11183930,Australia,Australia,PRJNA526405
SRR11183931,Australia,Australia,PRJNA526405
SRR11183932,Australia,Australia,PRJNA526405
SRR11183937,Australia,Australia,PRJNA526405
SRR11183940,Australia,Australia,PRJNA526405
SRR11183941,Australia,Australia,PRJNA526405
SRR11183942,Australia,Australia,PRJNA526405
SRR11183944,Australia,Australia,PRJNA526405
SRR11183946,Australia,Australia,PRJNA526405
SRR11183947,Australia,Australia,PRJNA526405
SRR11183949,Australia,Australia,PRJNA526405
SRR11183950,Australia,Australia,PRJNA526405
SRR11183952,Australia,Australia,PRJNA526405
SRR11183954,Australia,Australia,PRJNA526405
SRR11183955,Australia,Australia,PRJNA526405
SRR11183957,Australia,Australia,PRJNA526405
SRR11183959,Australia,Australia,PRJNA526405
SRR11183960,Australia,Australia,PRJNA526405
SRR11183961,Australia,Australia,PRJNA526405
SRR11183963,Australia,Australia,PRJNA526405
SRR11183964,Australia,Australia,PRJNA526405
SRR11183967,Australia,Australia,PRJNA526405
SRR11183971,Australia,Australia,PRJNA526405
SRR11183972,Australia,Australia,PRJNA526405
SRR11183973,Australia,Australia,PRJNA526405
SRR11183977,Australia,Australia,PRJNA526405
SRR11183980,Australia,Australia,PRJNA526405
SRR11183981,Australia,Australia,PRJNA526405
SRR11183982,Australia,Australia,PRJNA526405
SRR11183983,Australia,Australia,PRJNA526405
SRR11183984,Australia,Australia,PRJNA526405
SRR11183985,Australia,Australia,PRJNA526405
SRR11183988,Australia,Australia,PRJNA526405
SRR11183989,Australia,Australia,PRJNA526405
SRR11183990,Australia,Australia,PRJNA526405
SRR11183991,Australia,Australia,PRJNA526405
SRR11183993,Australia,Australia,PRJNA526405
SRR11183995,Australia,Australia,PRJNA526405
SRR11183998,Australia,Australia,PRJNA526405
SRR11183999,Australia,Australia,PRJNA526405
SRR11184004,Australia,Australia,PRJNA526405
SRR11184007,Australia,Australia,PRJNA526405
SRR11184008,Australia,Australia,PRJNA526405
SRR11184010,Australia,Australia,PRJNA526405
SRR11184013,Australia,Australia,PRJNA526405
SRR11184014,Australia,Australia,PRJNA526405
SRR11184015,Australia,Australia,PRJNA526405
SRR11184016,Australia,Australia,PRJNA526405
SRR11184018,Australia,Australia,PRJNA526405
SRR11184019,Australia,Australia,PRJNA526405
SRR11184020,Australia,Australia,PRJNA526405
SRR11184021,Australia,Australia,PRJNA526405
SRR11184022,Australia,Australia,PRJNA526405
SRR11184024,Australia,Australia,PRJNA526405
SRR11184025,Australia,Australia,PRJNA526405
SRR11184027,Australia,Australia,PRJNA526405
SRR11184028,Australia,Australia,PRJNA526405
SRR11184029,Australia,Australia,PRJNA526405
SRR11184031,Australia,Australia,PRJNA526405
SRR11184035,Australia,Australia,PRJNA526405
SRR11184037,Australia,Australia,PRJNA526405
SRR11184039,Australia,Australia,PRJNA526405
SRR11184042,Australia,Australia,PRJNA526405
SRR11184044,Australia,Australia,PRJNA526405
SRR11184045,Australia,Australia,PRJNA526405
SRR11184046,Australia,Australia,PRJNA526405
SRR11184047,Australia,Australia,PRJNA526405
SRR11184049,Australia,Australia,PRJNA526405
SRR11184052,Australia,Australia,PRJNA526405
